date,unit_id,source,daily_yield_kwh,installed_kw,full_load_hours,monthly_yield,rolling_mean_7,rolling_std_7,z_score,fleet_avg_yield,pct_dev_from_fleet,day_change_pct,lag_1,lag_7,ratio_to_rollmean,performance_ratio,rule_anomaly,iso_pred,ml_anomaly,anomaly_flag,explanation
2025-12-09,Bissell-INV-1,Bissell,0.00523,7.6,,,0.21764142857142857,0.3080464418153765,-1.2681100365750797,0.05194,-89.93068752540071,-49.71153846153845,0.0104,1.63743,0.024030351253889127,0.0006881578946462951,1,1,0,1,90% below fleet avg | Sharp drop from yesterday (-50%) | Only 2% of 7-day avg
2025-12-10,Bissell-INV-1,Bissell,0.04109,7.6,,,0.17490142857142854,0.3089501980068115,-1.2658926585625094,0.0994925,-58.70040396310874,685.6596558317399,0.00523,0.34027,0.234932327887115,0.005406578946657029,1,1,0,1,59% below fleet avg | Only 23% of 7-day avg
2025-12-11,Bissell-INV-1,Bissell,0.00064,7.6,,,0.05185,0.0645140413721231,-1.2683938560139447,0.03357333333333334,-98.09372225693838,-98.44244341688976,0.04109,0.862,0.012343297736869862,8.421052630470915e-05,1,1,0,1,98% below fleet avg | Sharp drop from yesterday (-98%) | Only 1% of 7-day avg
2025-12-15,Bissell-INV-1,Bissell,0.00456,7.6,,,0.026607142857142857,0.03162634015037487,-1.268151465556352,0.02877,-84.15015348800301,612.4999999999999,0.00064,0.18126,0.17138254389434734,0.0005999999999210527,1,1,0,1,84% below fleet avg | Only 17% of 7-day avg
2025-08-21,Bissell-INV-2,Bissell,39.09753,7.6,,,40.247625,1.626479947017485,1.38690481114546,39.125460000000004,-0.0713857421722097,-5.556320493012656,41.39772,,0.9714245250254786,5.144411841428367,0,1,0,0,Normal Operation
2025-08-22,Bissell-INV-2,Bissell,46.68729,7.6,,,42.39418,3.891762276026118,1.9053872742283167,46.79933,-0.23940513677782635,19.412377201321917,39.09753,,1.101266494573046,6.1430644728759125,0,1,0,0,Normal Operation
2025-08-23,Bissell-INV-2,Bissell,51.02283,7.6,,,44.5513425,5.358228184859712,2.2015628394628233,50.92786,0.18647946329991413,9.286338958633067,46.68729,,1.1452590906515274,6.713530262274536,0,1,0,0,Normal Operation
2025-08-24,Bissell-INV-2,Bissell,50.94575,7.6,,,45.830224,5.450747326374614,2.196297241044108,51.052533333333336,-0.20916363275067257,-0.1510696290268565,51.02283,,1.1116190485756383,6.703388157012712,0,1,0,0,Normal Operation
2025-08-25,Bissell-INV-2,Bissell,47.4838,7.6,,,46.105819999999994,4.921812274363988,1.9597995964453734,48.074513333333336,-1.2287453212999333,-6.795365658568175,50.94575,,1.0298873330735714,6.247868420230544,0,1,0,0,Normal Operation
2025-08-26,Bissell-INV-2,Bissell,44.24896,7.6,,,45.84055428571428,4.547463543664964,1.738816612677909,44.54311666666666,-0.6603863597182703,-6.812512899136136,47.4838,,0.9652797765760095,5.8222315781812854,0,1,0,0,Normal Operation
2025-08-27,Bissell-INV-2,Bissell,46.5629,7.6,,,46.57843714285714,4.10382458101267,1.8968897679062622,46.85271,-0.6185554688166751,5.229365842722644,44.24896,41.39772,0.9996664305457662,6.126697367614908,0,1,0,0,Normal Operation
2025-08-28,Bissell-INV-2,Bissell,45.74005,7.6,,,47.52736857142857,2.565277193556471,1.8406780702046577,46.11939666666666,-0.8225317200053814,-1.7671794497335913,46.5629,39.09753,0.9623939084760224,6.018427630787048,0,1,0,0,Normal Operation
2025-08-29,Bissell-INV-2,Bissell,43.03053,7.6,,,47.00497428571428,3.08462415543535,1.655581492266454,43.53034,-1.1481876778093665,-5.923736419177494,45.74005,46.68729,0.9154463044172404,5.661911841360275,0,1,0,0,Normal Operation
2025-08-30,Bissell-INV-2,Bissell,42.41012,7.6,,,45.774587142857136,2.92865130503055,1.6131991633230836,42.55417666666667,-0.33852532923314127,-1.441790282387878,43.03053,51.02283,0.9264992356286355,5.580278946634174,0,1,0,0,Normal Operation
2025-08-31,Bissell-INV-2,Bissell,42.87842,7.6,,,44.62211142857143,1.9921281635011021,1.64519033794016,43.47122666666667,-1.3636759578896125,1.1042175782572716,42.41012,50.94575,0.9609231528112794,5.641897367678697,0,1,0,0,Normal Operation
2025-09-01,Bissell-INV-2,Bissell,28.67032,7.6,,,41.934471428571435,6.048663414789606,0.6745864342953098,28.221166666666665,1.5915477153109179,-33.13578252183732,42.87842,47.4838,0.6836933678334671,3.77241052581942,1,1,0,1,Sharp drop from yesterday (-33%)
2025-09-02,Bissell-INV-2,Bissell,38.39769,7.6,,,41.09857571428571,6.079732568715108,1.3390963472462185,38.25787666666667,0.36544979886845425,33.92836215291632,28.67032,44.24896,0.9342827417184393,5.052327630914167,0,1,0,0,Normal Operation
2025-09-03,Bissell-INV-2,Bissell,30.21936,7.6,,,38.76378428571429,6.734471350157725,0.7804066545149043,30.12877,0.3006760647613415,-21.29901564390981,38.39769,46.5629,0.7795771376830524,3.9762315784241804,0,1,0,0,Normal Operation
2025-09-04,Bissell-INV-2,Bissell,45.58032,7.6,,,38.740965714285714,6.707108880558141,1.8297663676174583,45.79528333333334,-0.46940059692168357,50.83151992629888,30.21936,45.74005,1.1765406245930452,5.997410525526657,0,1,0,0,Normal Operation
2025-09-05,Bissell-INV-2,Bissell,43.51429,7.6,,,38.810074285714286,6.7609502318679455,1.6886287923577565,44.39792,-1.9902508945916706,-4.53272377201388,45.58032,43.03053,1.1212112009508854,5.725564472930848,0,1,0,0,Normal Operation
2025-09-06,Bissell-INV-2,Bissell,40.68791,7.6,,,38.56404428571428,6.638334514085233,1.4955491081505978,40.405813333333334,0.6981586147827067,-6.495291546753956,43.51429,42.41012,1.0550737287172294,5.353672367716623,0,1,0,0,Normal Operation
2025-09-07,Bissell-INV-2,Bissell,23.42959,7.6,,,35.78564,8.374625034626924,0.3165742443509348,22.97503,1.9784957842501874,-42.416334483634074,40.68791,42.87842,0.6547204409183484,3.0828407890680474,1,1,0,1,Sharp drop from yesterday (-42%)
2025-09-08,Bissell-INV-2,Bissell,35.07127,7.6,,,36.70006142857143,7.7978142960584975,1.111857220469077,35.12876666666667,-0.1636740259361106,49.68793734760189,23.42959,28.67032,0.9556188364235539,4.614640788866494,0,1,0,0,Normal Operation
2025-09-09,Bissell-INV-2,Bissell,7.03829,7.6,,,32.220147142857144,13.547981179482935,-0.8031715179827928,7.06901,-0.43457287506530484,-79.93146527057617,35.07127,38.39769,0.218443757211142,0.9260907893518302,1,1,0,1,Sharp drop from yesterday (-80%) | Only 22% of 7-day avg
2025-09-15,Bissell-INV-2,Bissell,19.5192,7.6,,,30.691552857142856,14.388893112050832,0.04944212965764113,18.33655333333333,6.449667203553925,177.3287261536538,7.03829,30.21936,0.6359795507975189,2.568315789135748,1,1,0,1,Only 64% of 7-day avg
2025-09-16,Bissell-INV-2,Bissell,38.06413,7.6,,,29.61781142857143,13.334482442432764,1.3163097228488834,37.931419999999996,0.34986826223880974,95.0086581417271,19.5192,45.58032,1.285176998662213,5.008438157235732,0,1,0,0,Normal Operation
2025-09-17,Bissell-INV-2,Bissell,36.62618,7.6,,,28.633795714285714,12.356358935856816,1.218078440464461,36.22452333333333,1.1087976588665849,-3.7777035755184762,38.06413,43.51429,1.2791241637743358,4.819234209892206,0,1,0,0,Normal Operation
2025-09-18,Bissell-INV-2,Bissell,33.79694,7.6,,,27.64937142857143,11.479332053683015,1.0248033798759126,33.75682333333333,0.11884017127247844,-7.724638496288716,36.62618,40.68791,1.222340264988941,4.446965788888557,0,1,0,0,Normal Operation
2025-09-19,Bissell-INV-2,Bissell,31.52387,7.6,,,28.805697142857138,11.390756092586237,0.8695221941256714,31.395259999999997,0.4096478258052503,-6.72566806344006,33.79694,23.42959,1.0943623354285843,4.147877631033174,0,1,0,0,Normal Operation
2025-09-20,Bissell-INV-2,Bissell,31.12548,7.6,,,28.242012857142857,11.123516797182017,0.8423068107054343,31.62146,-1.568491777369908,-1.2637725000134825,31.52387,35.07127,1.10209849971886,4.095457894197966,0,1,0,0,Normal Operation
2025-09-21,Bissell-INV-2,Bissell,23.40466,7.6,,,30.580065714285713,6.8060320934884855,0.31487119078868037,23.16002333333333,1.0562885154956185,-24.80546484744974,31.12548,7.03829,0.7653567594624552,3.0795605259105843,0,1,0,0,Normal Operation
2025-09-22,Bissell-INV-2,Bissell,34.33632,7.6,,,32.696797142857136,4.801653698989948,1.061650272391306,34.94072333333333,-1.7297962825498625,46.70719420833287,23.40466,19.5192,1.050143225005477,4.517936841510798,0,1,0,0,Normal Operation
2025-09-23,Bissell-INV-2,Bissell,32.65038,7.6,,,31.923404285714287,4.190111502923115,0.9464779449646267,32.70325,-0.16166588947086907,-4.910077725277495,34.33632,38.06413,1.022772499660641,4.296102631013671,0,1,0,0,Normal Operation
2025-09-24,Bissell-INV-2,Bissell,15.09835,7.6,,,28.848000000000003,7.072267176511834,-0.2525612534427268,15.115773333333332,-0.11526590765790952,-53.757506038214565,32.65038,36.62618,0.5233759705864054,1.986624999738602,1,1,0,1,Sharp drop from yesterday (-54%) | Only 52% of 7-day avg
2025-09-25,Bissell-INV-2,Bissell,30.1609,7.6,,,28.328565714285713,6.775504821806901,0.776413051977825,30.08697666666667,0.2456987757522866,99.76288799769513,15.09835,33.79694,1.064681505697466,3.9685394731620347,0,1,0,0,Normal Operation
2025-09-26,Bissell-INV-2,Bissell,31.42859,7.6,,,28.314954285714286,6.768107536315346,0.8630132914617488,32.06511666666666,-1.9851063486337244,4.203090756575567,30.1609,31.52387,1.1099643559992138,4.13534078892956,0,1,0,0,Normal Operation
2025-09-27,Bissell-INV-2,Bissell,19.38593,7.6,,,26.637875714285713,7.382230352901162,0.04033800016539712,19.429656666666666,-0.2250511546065277,-38.3175319032766,31.42859,31.12548,0.7277581068101349,2.5507802628222658,1,1,0,1,Sharp drop from yesterday (-38%)
2025-09-28,Bissell-INV-2,Bissell,20.56593,7.6,,,26.23234285714286,7.662110158808981,0.1209478358437022,20.516193333333334,0.24242638902917146,6.086888789962641,19.38593,23.40466,0.7839913541544792,2.7060434206965733,0,1,0,0,Normal Operation
2025-09-29,Bissell-INV-2,Bissell,16.96195,7.6,,,23.75029,7.40933224621265,-0.1252523638070581,16.691406666666666,1.6208540042189024,-17.52403124974168,20.56593,34.33632,0.7141786478938077,2.231835526022127,0,1,0,0,Normal Operation
2025-09-30,Bissell-INV-2,Bissell,10.24863,7.6,,,20.55004,7.754367009612489,-0.5838622130069544,9.96975,2.7972617164124305,-39.5787040994697,16.96195,32.65038,0.498715817560515,1.3485039471909863,1,1,0,1,Sharp drop from yesterday (-40%) | Only 50% of 7-day avg
2025-10-01,Bissell-INV-2,Bissell,15.90024,7.6,,,20.664595714285714,7.665823519804974,-0.1977814050257133,15.904233333333332,-0.025108618877662813,55.145029140480226,10.24863,15.09835,0.769443555493249,2.092136841829982,0,1,0,0,Normal Operation
2025-10-02,Bissell-INV-2,Bissell,28.20351,7.6,,,20.38496857142857,7.288086117860264,0.6426970466741324,28.398480000000003,-0.6865508294568438,77.37788863564323,15.90024,30.1609,1.3835444435340607,3.710988157406449,0,1,0,0,Normal Operation
2025-10-03,Bissell-INV-2,Bissell,24.45282,7.6,,,19.38843,5.864176735129424,0.38647458516543626,30.79174,-20.586429996467032,-13.298663889707353,28.20351,31.42859,1.2612068124514875,3.2174763153661217,1,1,0,1,21% below fleet avg
2025-10-04,Bissell-INV-2,Bissell,17.71889,7.6,,,19.15028142857143,5.898047234072263,-0.07354320362202775,21.42624,-17.302849215853893,-27.538459776827384,24.45282,19.38593,0.9252548097094224,2.3314328944300744,0,1,0,0,Normal Operation
2025-10-05,Bissell-INV-2,Bissell,28.94616,7.6,,,20.34745714285714,6.983842487298117,0.6934300080864145,36.3888125,-20.45313377510044,63.363280656971185,17.71889,20.56593,1.4225934865152814,3.8087052626567495,1,1,0,1,20% below fleet avg
2025-10-06,Bissell-INV-2,Bissell,17.69441,7.6,,,20.452094285714285,6.929943402012394,-0.07521551614525203,19.130295,-7.5058173432502775,-38.871304518457706,28.94616,16.96195,0.8651637212280172,2.32821184179892,1,1,0,1,Sharp drop from yesterday (-39%)
2025-10-07,Bissell-INV-2,Bissell,19.00597,7.6,,,21.703142857142858,5.4032309416672515,0.014381633076983157,21.7389125,-12.571661530328546,7.412284444635331,17.69441,10.24863,0.8757243190181141,2.500785525986739,0,1,0,0,Normal Operation
2025-10-08,Bissell-INV-2,Bissell,20.74321,7.6,,,22.394995714285717,4.814329211551194,0.1330584389530665,25.557357500000002,-18.836640289637273,9.14049638087402,19.00597,15.90024,0.9262430885772267,2.729369736482978,0,1,0,0,Normal Operation
2025-10-09,Bissell-INV-2,Bissell,27.64959,7.6,,,22.315864285714287,4.706284538826265,0.6048568770309741,34.427597500000005,-19.687715646736976,33.29465400967351,20.74321,28.20351,1.2390104924800576,3.638103946889723,0,1,0,0,Normal Operation
2025-10-10,Bissell-INV-2,Bissell,24.99406,7.6,,,22.393184285714288,4.751473260031582,0.4234485406421531,31.360477500000002,-20.30076710342498,-9.604229212802062,27.64959,24.45282,1.1161458629547738,3.2886921048304356,1,1,0,1,20% below fleet avg
2025-10-11,Bissell-INV-2,Bissell,8.51051,7.6,,,21.077701428571427,7.002679737863272,-0.7025991346926962,8.6856325,-2.016231978267998,-65.94986968903811,24.99406,17.71889,0.4037684103476289,1.1198039472210786,1,1,0,1,Sharp drop from yesterday (-66%) | Only 40% of 7-day avg
2025-10-12,Bissell-INV-2,Bissell,11.45274,7.6,,,18.578641428571427,6.8463527649457845,-0.5016053407708496,11.49287,-0.3491730089743278,34.57172366873431,8.51051,28.94616,0.6164465815983076,1.5069394734859292,1,1,0,1,Only 62% of 7-day avg
2025-10-13,Bissell-INV-2,Bissell,24.67895,7.6,,,19.57643285714286,7.196041300550162,0.4019222988450423,29.242597500000002,-15.606163234452547,115.4851153523087,11.45274,17.69441,1.2606459092333944,3.247230262730628,0,1,0,0,Normal Operation
2025-10-14,Bissell-INV-2,Bissell,27.56125,7.6,,,20.798615714285717,7.785390407410223,0.598822069502312,34.2236975,-19.46735153267798,11.679184081980809,24.67895,19.00597,1.325148287621092,3.6264802626807264,0,1,0,0,Normal Operation
2025-10-15,Bissell-INV-2,Bissell,25.67875,7.6,,,21.503692857142855,8.000067991237556,0.47022205622738916,31.850875000000002,-19.378196045811045,-6.830241734319021,27.56125,20.74321,1.1941553559846427,3.3787828942922657,0,1,0,0,Normal Operation
2025-10-16,Bissell-INV-2,Bissell,24.06864,7.6,,,20.99212857142857,7.648328174756941,0.360229935444342,30.5926375,-21.32538425229517,-6.270203962420295,25.67875,27.64959,1.1465554775427669,3.166926315372773,1,1,0,1,21% below fleet avg
2025-10-17,Bissell-INV-2,Bissell,23.27163,7.6,,,20.74606714285714,7.524829912032809,0.30578345651725236,29.35705,-20.72899013965202,-3.311404383463301,24.06864,24.99406,1.1217369460259687,3.0620565785444662,1,1,0,1,21% below fleet avg
2025-10-18,Bissell-INV-2,Bissell,24.34695,7.6,,,23.00841571428571,5.2783889994070945,0.37924224338301077,30.99603,-21.451392322776456,4.620733485363937,23.27163,8.51051,1.058175856229207,3.2035460522100596,1,1,0,1,21% below fleet avg
2025-10-19,Bissell-INV-2,Bissell,10.84763,7.6,,,22.921971428571428,5.49950152661865,-0.5429424743872048,12.2688475,-11.583952770495841,-55.445630766892776,24.34695,11.45274,0.47324158104505665,1.4273197366543002,1,1,0,1,Sharp drop from yesterday (-55%) | Only 47% of 7-day avg
2025-10-20,Bissell-INV-2,Bissell,17.97435,7.6,,,21.96417142857143,5.721850232044484,-0.05609185733187521,16.297655,10.287952468604365,65.69840601126697,10.84763,24.67895,0.8183486482809118,2.365046052320389,0,1,0,0,Normal Operation
2025-10-21,Bissell-INV-2,Bissell,20.45022,7.6,,,20.94831,5.166855261610607,0.11304329000782368,24.29681,-15.83166679017403,13.774461941600125,17.97435,27.56125,0.9762229028987913,2.690818420698577,0,1,0,0,Normal Operation
2025-10-22,Bissell-INV-2,Bissell,20.63196,7.6,,,20.22734,4.730447306354851,0.1254585709706838,17.112972499999998,20.563274438700635,0.8886945959505566,20.45022,25.67875,1.0200036188139416,2.714731578590167,0,1,0,0,Normal Operation
2025-10-23,Bissell-INV-2,Bissell,19.07931,7.6,,,19.51457857142857,4.4209534326448345,0.01939173930464988,25.210630000000002,-24.32037596742643,-7.525460499147918,20.63196,24.06864,0.9776952102340788,2.510435525985469,1,1,0,1,24% below fleet avg
2025-10-24,Bissell-INV-2,Bissell,10.63685,7.6,,,17.70961,5.150440496789231,-0.5573415770687921,11.32047,-6.038795208499395,-44.24929413065776,19.07931,23.27163,0.6006258748441876,1.3995855261316337,1,1,0,1,Sharp drop from yesterday (-44%) | Only 60% of 7-day avg
2025-10-25,Bissell-INV-2,Bissell,20.00682,7.6,,,17.089591428571428,4.428960641277,0.0827531195503996,23.049965,-13.202384471594536,88.08970700912393,10.63685,24.34695,1.1707020663689285,2.6324763154430957,0,1,0,0,Normal Operation
2025-10-26,Bissell-INV-2,Bissell,6.25395,7.6,,,16.43335142857143,5.673456328986247,-0.8567524658776416,6.6017825,-5.268766427056819,-68.74090934991169,20.00682,10.84763,0.3805644896479341,0.8228881577864621,1,1,0,1,Sharp drop from yesterday (-69%) | Only 38% of 7-day avg
2025-10-27,Bissell-INV-2,Bissell,6.13194,7.6,,,14.741578571428573,6.79262312272027,-0.8650873862599382,6.150105,-0.29536081086495525,-1.9509270141270685,6.25395,17.97435,0.41596223700687474,0.8068342104201535,1,1,0,1,Only 42% of 7-day avg
2025-10-28,Bissell-INV-2,Bissell,20.4972,7.6,,,14.748289999999999,6.799223596485101,0.11625265448254113,26.59805,-22.93720780196529,234.26941555201125,6.13194,20.45022,1.3898018006569033,2.6969999996451315,1,1,0,1,23% below fleet avg
2025-10-29,Bissell-INV-2,Bissell,15.26198,7.6,,,13.98115,6.310090165494185,-0.24138312851726834,17.565694999999998,-13.114852557037171,-25.54114708350409,20.4972,20.63196,1.0916112050087716,2.0081552628936636,0,1,0,0,Normal Operation
2025-10-30,Bissell-INV-2,Bissell,13.10382,7.6,,,13.127508571428569,5.896057639124698,-0.3888144191676839,14.969312500000001,-12.462112070112633,-14.140760242117988,15.26198,19.07931,0.9981955012790225,1.7241868418783965,0,1,0,0,Normal Operation
2025-10-31,Bissell-INV-2,Bissell,10.71968,7.6,,,13.139341428571429,5.890306334672307,-0.5516831764846956,12.14115,-11.707869517162054,-18.194236489817474,13.10382,10.63685,0.8158460648472279,1.4104842103407258,0,1,0,0,Normal Operation
2025-11-01,Bissell-INV-2,Bissell,7.47147,7.6,,,11.348577142857142,5.33368071489319,-0.773579510678447,9.202235,-18.80809390123072,-30.30137093644587,10.71968,20.00682,0.658361828561409,0.9830881577653832,1,1,0,1,Sharp drop from yesterday (-30%)
2025-11-02,Bissell-INV-2,Bissell,17.97849,7.6,,,13.023511428571428,5.308037687458587,-0.05580903977280051,22.60348,-20.461406826716004,140.62855100803455,7.47147,6.25395,1.3804641011929937,2.3655907891624226,1,1,0,1,20% below fleet avg
2025-11-03,Bissell-INV-2,Bissell,13.42301,7.6,,,14.065092857142858,4.361253332776818,-0.3670094586167025,17.500075000000002,-23.29741443832114,-25.33850173179172,17.97849,6.13194,0.9543491916748257,1.7661855260833967,1,1,0,1,23% below fleet avg
2025-11-04,Bissell-INV-2,Bissell,16.795,7.6,,,13.536207142857142,3.6112217188448703,-0.1366572892871369,22.2394225,-24.480952685507855,25.120967651815818,13.42301,20.4972,1.2407463790639264,2.2098684207618597,1,1,0,1,24% below fleet avg
2025-11-05,Bissell-INV-2,Bissell,9.162,7.6,,,12.66478142857143,3.853250804223282,-0.6580936246536633,11.6332625,-21.243073469609826,-45.44805001488539,16.795,15.26198,0.7234234598480582,1.205526315630852,1,1,0,1,21% below fleet avg | Sharp drop from yesterday (-45%)
2025-11-06,Bissell-INV-2,Bissell,4.69033,7.6,,,11.462854285714286,4.871207401383662,-0.9635686957618036,3.6475325,28.589121542141406,-48.80670159353853,9.162,13.10382,0.40917644791456537,0.6171486841293226,1,1,0,1,Sharp drop from yesterday (-49%) | Only 41% of 7-day avg
2025-11-07,Bissell-INV-2,Bissell,0.13791,7.6,,,9.951172857142856,6.507402952906036,-1.2745600755403022,0.179435,-23.14208474856029,-97.05969516004205,4.69033,10.71968,0.013858667914420848,0.01814605262919131,1,1,0,1,23% below fleet avg | Sharp drop from yesterday (-97%) | Only 1% of 7-day avg
2025-11-08,Bissell-INV-2,Bissell,5.16096,7.6,,,9.6211,6.709599285958369,-0.9314183508759726,4.7053375,9.683099244276729,3642.26669567109,0.13791,7.47147,0.5364209913069794,0.6790736841211745,1,1,0,1,Only 54% of 7-day avg
2025-11-09,Bissell-INV-2,Bissell,8.59282,7.6,,,8.28029,5.60861431820728,-0.6969762570870341,9.7734725,-12.080174164087524,66.49654327876983,5.16096,17.97849,1.0377438470104616,1.1306342103775482,0,1,0,0,Normal Operation
2025-11-10,Bissell-INV-2,Bissell,9.05793,7.6,,,7.656707142857144,5.166792901719291,-0.6652030022799693,13.05791,-30.632620378710474,5.41277485156213,8.59282,13.42301,1.183005935817597,1.191832894580022,1,1,0,1,31% below fleet avg
2025-11-11,Bissell-INV-2,Bissell,11.71711,7.6,,,6.931294285714286,3.8615498111028272,-0.48354532190790606,16.8628875,-30.515399570179458,29.357480130670012,9.05793,16.795,1.6904649428114793,1.5417249997971414,1,1,0,1,31% below fleet avg
2025-11-12,Bissell-INV-2,Bissell,11.72216,7.6,,,7.2970314285714295,4.213260858422369,-0.4832003391365709,16.4994725,-28.95433475046221,0.0430993649457978,11.71711,9.162,1.606428602252638,1.5423894734812647,1,1,0,1,29% below fleet avg
2025-11-13,Bissell-INV-2,Bissell,7.94166,7.6,,,7.761507142857143,4.054213696882565,-0.7414592236974452,9.2561275,-14.201052220358779,-32.25088208999025,11.72216,4.69033,1.0232110662019347,1.0449552630204006,1,1,0,1,Sharp drop from yesterday (-32%)
2025-11-14,Bissell-INV-2,Bissell,9.98724,7.6,,,9.168554285714285,2.294779361912953,-0.6017186578781003,16.0519325,-37.78169699892634,25.757587204690214,7.94166,0.13791,1.0892927813572564,1.3141105261428803,1,1,0,1,38% below fleet avg
2025-11-15,Bissell-INV-2,Bissell,10.0082,7.6,,,9.861017142857142,1.4653630509274918,-0.6002868085935094,14.7238925,-32.02748525690285,0.20986779130169886,9.98724,5.16096,1.014925727640028,1.3168684208793595,1,1,0,1,32% below fleet avg
2025-11-16,Bissell-INV-2,Bissell,8.88436,7.6,,,9.902665714285714,1.4269504886978228,-0.6770601626008875,12.1702875,-26.999588134051933,-11.229192062508753,10.0082,8.59282,0.8971685256714399,1.16899473668829,1,1,0,1,27% below fleet avg
2025-11-17,Bissell-INV-2,Bissell,6.53351,7.6,,,9.542034285714285,1.9124318198029844,-0.83765476616389,7.3424825,-11.017697350859512,-26.460544147243013,8.88436,9.05793,0.684708292140266,0.8596723683079378,0,1,0,0,Normal Operation
2025-11-18,Bissell-INV-2,Bissell,3.52401,7.6,,,8.371591428571428,2.7030994358354623,-1.0432440038536006,3.4962625000000003,0.7936332009413904,-46.062529941792384,6.53351,11.71711,0.4209486367851097,0.46368552625477827,1,1,0,1,Sharp drop from yesterday (-46%) | Only 42% of 7-day avg
2025-11-19,Bissell-INV-2,Bissell,7.14774,7.6,,,7.718102857142857,2.277522438109048,-0.7956946141565298,10.9492275,-34.71923018909606,102.82973090314727,3.52401,11.72216,0.9261006404519336,0.940492105139409,1,1,0,1,35% below fleet avg
2025-11-20,Bissell-INV-2,Bissell,8.12262,7.6,,,7.743954285714286,2.281506409691108,-0.7290972272022367,12.39896,-34.489505568653385,13.63899638207322,7.14774,7.94166,1.0488982371622935,1.068765789333057,1,1,0,1,34% below fleet avg
2025-11-21,Bissell-INV-2,Bissell,5.88602,7.6,,,7.158065714285714,2.131054514865416,-0.8818870225226575,6.9575825,-15.401362468155947,-27.535450384235617,8.12262,9.98724,0.8222919758099846,0.7744763156875689,0,1,0,0,Normal Operation
2025-11-22,Bissell-INV-2,Bissell,6.25262,7.6,,,6.621554285714287,1.7286803722285593,-0.8568433227263299,10.468227500000001,-40.27049946705204,6.228317267015737,5.88602,10.0082,0.9442828268501055,0.8227131577864851,1,1,0,1,40% below fleet avg
2025-11-23,Bissell-INV-2,Bissell,6.00615,7.6,,,6.210381428571429,1.4145085059885583,-0.8736805313700856,8.9659125,-33.011280220165965,-3.9418675691150318,6.25262,8.88436,0.9671145110992767,0.7902828946328575,1,1,0,1,33% below fleet avg
2025-11-24,Bissell-INV-2,Bissell,6.36075,7.6,,,6.185701428571428,1.4094290095569375,-0.8494565926145544,10.0896425,-36.95762758324116,5.903948452835861,6.00615,6.53351,1.028298903919244,0.8369407893635605,1,1,0,1,37% below fleet avg
2025-11-25,Bissell-INV-2,Bissell,6.39087,7.6,,,6.5952528571428575,0.7855260520972609,-0.8473989924021557,10.671855,-40.114722319585994,0.47352906496873626,6.36075,3.52401,0.9690106107318515,0.8409039472577757,1,1,0,1,40% below fleet avg
2025-11-26,Bissell-INV-2,Bissell,6.74664,7.6,,,6.537952857142857,0.7524404810505004,-0.8230951269451467,5.5760125,20.993989876996512,5.566847706180855,6.39087,7.14774,1.0319193402560602,0.8877157893568796,0,1,0,0,Normal Operation
2025-11-27,Bissell-INV-2,Bissell,3.10941,7.6,,,5.8217799999999995,1.2281701365309143,-1.0715667478131135,2.8279775000000003,9.951723445482946,-53.911724947529436,6.74664,8.12262,0.5340995364761122,0.40913289468300884,1,1,0,1,Sharp drop from yesterday (-54%) | Only 53% of 7-day avg
2025-11-28,Bissell-INV-2,Bissell,0.0971,7.6,,,4.994791428571427,2.48431328370249,-1.2773479462132105,0.1477475,-34.279767615155805,-96.87722108052654,3.10941,5.88602,0.019440251183487668,0.012776315787792591,1,1,0,1,34% below fleet avg | Sharp drop from yesterday (-97%) | Only 2% of 7-day avg
2025-11-29,Bissell-INV-2,Bissell,0.12982,7.6,,,4.120105714285715,2.9933583019681422,-1.2751127311086392,0.27819249999999995,-53.334471442132795,33.697219361483,0.0971,6.25262,0.03150890024941931,0.017081578945120843,1,1,0,1,53% below fleet avg | Only 3% of 7-day avg
2025-11-30,Bissell-INV-2,Bissell,0.13822,7.6,,,3.28183,3.1921902388380663,-1.2745388983800818,0.134305,2.915006865604358,6.470497612078274,0.12982,6.00615,0.042116745827140124,0.018186842102870155,1,1,0,1,Only 4% of 7-day avg
2025-12-01,Bissell-INV-2,Bissell,0.02745,7.6,,,2.3770728571428568,3.069245660058864,-1.2821059759208324,0.0462175,-40.606912087263225,-80.1403559542758,0.13822,6.36075,0.011547816006550993,0.0036118421047879154,1,1,0,1,41% below fleet avg | Sharp drop from yesterday (-80%) | Only 1% of 7-day avg
2025-12-02,Bissell-INV-2,Bissell,1.45269,7.6,,,1.6716185714285712,2.5093780586924948,-1.1847429571054535,1.2759825,13.84874007766663,5192.131147540984,0.02745,6.39087,0.8690319813146692,0.19114342102748114,0,-1,1,1,ML flagged unusual multi-metric pattern
2025-12-03,Bissell-INV-2,Bissell,0.28673,7.6,,,0.7487742857142857,1.1534334451085304,-1.2643936723660267,0.233125,22.994101778041383,-80.26213438517509,1.45269,6.74664,0.3829324872495378,0.037727631573983206,1,1,0,1,Sharp drop from yesterday (-80%) | Only 38% of 7-day avg
2025-12-04,Bissell-INV-2,Bissell,0.75248,7.6,,,0.41207,0.5190177579489565,-1.2325766969701195,0.773535,-2.7219194959220645,162.43504342063963,0.28673,3.10941,1.826097503273479,0.09901052630276178,0,1,0,0,Normal Operation
